4.073029388340333,RAISE
4.058936375164548,SLATE
4.045981976454009,CRATE
4.043192130925572,IRATE
4.042981321246606,TRACE
4.033506655530472,ARISE
4.025204117766625,STARE
3.9996458047327,SNARE
3.9970873496486368,AROSE
3.986117981765012,LEAST
3.984015180605733,ALERT
3.9821512993126817,CRANE
3.9776274051946707,STALE
3.9744103632521424,SANER
3.9613533793547484,ALTER
3.956440425450677,LATER
3.949884170359328,REACT
3.9415531675640794,LEANT
3.939699108204339,TRADE
3.9218111752639144,LEARN
3.9154472498050152,CATER
3.9123458562013718,ROAST
3.9068001873227,AISLE
3.9064216337184767,TRICE
3.9027813969414646,SCARE
3.8994404085188727,PARSE
3.8950441864172736,SAUTE
3.893162809262824,HEART
3.8925097126148764,ALONE
3.8891603227142055,ALIEN
3.8889424115201168,STORE
3.887257676098748,SHARE
3.883564124929541,GRATE
3.8766077415990545,TRAIL
3.8695506672336943,SIREN
3.866941630575892,SNORE
3.861721780673993,CASTE
3.8576752449537195,SCALE
3.8533473264234006,ATONE
3.851732383013143,RENAL
3.8516936553722956,DEALT
3.84858660289277,TRAIN
3.847637440062533,CLEAR
3.8466332319492462,PLATE
3.8461126410326987,SPARE
3.8443935959972917,RINSE
3.8394034420665544,TEARY
3.8382562526418647,TRIAL
3.837856499727789,SHALE
3.837391317235231,SOLAR
3.8339864968508355,GLARE
3.8327290365023186,PEARL
3.8285885190929028,LANCE
3.8257962850629945,STOLE
3.8251066394654916,CANOE
3.8236695869719575,SONAR
3.822865055941819,CRONE
3.8218425761487915,STAIR
3.8217398789302632,SLICE
3.8212951899373073,TENOR
3.817600577335965,TAPER
3.816550312976994,SAINT
3.8122164750223937,ROUTE
3.807530363492283,SLANT
3.806645221900041,CLEAT
3.8063891941751895,TREAD
3.8062478314479224,BLARE
3.803261607146283,HATER
3.7983118103621862,STEAL
3.7981917554166102,TRIED
3.7924355173518265,PLANE
3.7922543536242093,ROUSE
3.788303825863294,LOSER
3.7875636882834605,PALER
3.7832858298678245,TRIPE
3.78321582374142,CREST
3.78304517659039,SUITE
3.7814944410296567,SHEAR
3.7785030350719353,SAUCE
3.777423254333829,GREAT
3.7770446296996685,SHIRE
3.7744208297234163,LARGE
3.772188673999457,TAMER
3.768956983342817,ADORE
3.768299449251459,STONE
3.7675420428751556,NOISE
3.7649132165811703,SCORE
3.7635018312868724,CLOSE
3.7625370752906897,LAPSE
3.762391091612461,TROPE
3.7621467313356995,TABLE
3.758893412136325,SHORE
3.757476732913206,PASTE
3.757010202243705,HORSE
3.7566325454427747,TRUCE
3.7555029950052745,LEAPT
3.7548351838734786,EARTH
3.754096311575833,GRACE
3.7525299704756683,RISEN
3.749935538932399,CAUSE
3.746645399787424,LINER
3.7448056868943778,AIDER
3.7426763985421845,DRONE
3.742569403166932,LATHE
3.7415053937562974,HASTE
3.7385244022428763,CAROL
3.7381954629580747,BRACE
3.7346661988499403,CLONE
3.733589859514241,PROSE
3.7326685144129637,SNARL
3.731800710132156,YEAST
3.731008748713088,SLAIN
3.7309302170211684,COAST
3.7309008608444794,PLACE
3.728746238330928,FLARE
3.7281118828366724,SPEAR
3.7257571084698937,PRONE
3.7249194170032673,REALM
3.7227797477316003,SPIRE
3.7225751624808625,BEAST
3.7218954875424006,PANEL
3.7218043013456157,CAIRN
3.7204279092019585,RANGE
3.7197065752987686,CADET
3.719307980866133,PLEAT
3.7185396301987077,MEANT
3.7180411958149504,SATIN
3.7161245997175096,LAYER
3.7161224285675174,LEASH
3.714754762390742,PLIER
3.7136935318824404,STERN
3.7134357165559164,DRAPE
3.713138515747243,YEARN
3.712777142985826,LOUSE
3.7117985614206774,URINE
3.709791105578952,CORAL
3.7094482621698726,TONAL
3.70837755979647,RATIO
3.7063534319804337,SLIDE
3.705862671042511,SNORT
3.7046253184289917,TRIBE
3.704060164012453,CLEAN
3.702873454354536,SINCE
3.7023921997328104,RESIN
3.702357057383873,ARSON
3.701715202834774,INERT
3.6995352465343294,SPORE
3.6994149789408897,CEDAR
3.699139728041737,LAGER
3.6990494411495476,TALON
3.69807581195539,SNAIL
3.697659525001057,CURSE
3.6975017113129987,BALER
3.6963635133892287,SALON
3.695754383284316,TRIAD
3.6944363750959055,CAPER
3.693752821117302,THEIR
3.6915055640875503,ENACT
3.690656060458607,PETAL
3.6895967225838278,INLET
3.6888774660597843,STAGE
3.688148853649969,CRUEL
3.686109225680962,PRICE
3.6860227867350157,EARLY
3.685526384078741,LADEN
3.684905829655183,TRASH
3.6837191076356692,SMEAR
3.6830952126261023,NURSE
3.68035479551925,POISE
3.679481492601136,MERIT
3.677902220448461,RELAY
3.6771150019942906,INTER
3.6767259023367656,BASTE
3.676388301641345,ISLET
3.6716380699299656,RAMEN
3.671472271913829,SPACE
3.670725394200709,DANCE
3.670693403124972,SPITE
3.670673218606223,REACH
3.6698605518712366,ONSET
3.6687320823002865,HEIST
3.668052080940573,CRIED
3.6676950660974033,SAFER
3.6673056171569898,THOSE
3.6657126603899934,SLOPE
3.664036199617565,TAPIR
3.6635371150420672,SEDAN
3.6618005976238854,CHASE
3.66151834406938,OUTER
3.6612186419919794,FEAST
3.661141298833262,PAUSE
3.660215553706421,HAUTE
3.6593868337929445,PERIL
3.6585626194421215,UTILE
3.6564448595855117,STEIN
3.6561792887587288,TILDE
3.655939483709651,SLIME
3.655021241283637,STAIN
3.654595282695534,SHINE
3.654568539353644,GRADE
3.6533442308381905,SHALT
3.6532256506236482,AGILE
3.6520804463852694,FALSE
3.651805044713867,SPIEL
3.651732795818808,HOTEL
3.6493578066644576,CHORE
3.648031285341523,FARCE
3.647305167457964,PENAL
3.6465498504312355,REGAL
3.646379857929482,ECLAT
3.64555229797301,WATER
3.645103473280662,TREND
3.6446144320001643,SHONE
3.6443048486679475,CABLE
3.644135395288194,BRINE
3.6434896690381824,HEARD
3.6434676049705956,TEACH
3.642671123876521,ANODE
3.6418481437266035,POSER
3.64114863134752,SCONE
3.64050841983185,BORNE
3.6403941656095613,AFIRE
3.6398763397605385,PLAIT
3.6378335948496816,TIMER
3.6366713877723478,TAKER
3.6364198020333687,DRAIN
3.635733567954835,METAL
3.6355527354748087,DROIT
3.6340650960967342,GRAPE
3.6335650533703387,WRITE
3.6335137443761836,SATYR
3.6334553756822667,SMART
3.6323632025905006,GRANT
3.631352326658052,ACUTE
3.6313087682415373,TIGER
3.6299214991473954,DELTA
3.6290822249168357,DINER
3.6286564991549812,POLAR
3.628602146132207,BLEAT
3.6250143492431435,SMILE
3.6243032851502703,CRIME
3.6238969952925633,FORTE
3.622844840929478,SKATE
3.6217436176083906,SMITE
3.6192794599192504,WROTE
3.6170961703453903,ARGUE
3.6167516834231814,ACTOR
3.6153555120942253,CAMEL
3.615077080717936,ARTSY
3.6137672080650267,REMIT
3.6121944520723446,CUTIE
3.611709869718744,SCANT
3.6105101283741687,SOBER
3.609316991947221,SHADE
3.6074677248023006,CHART
3.605370997555889,MOTEL
3.6043416507500883,SLEPT
3.6031221485985996,GRAIL
3.6006868165826122,STEAD
3.600191708263941,PURSE
3.6000732594739575,FERAL
3.59946067025746,CREAM
3.59790818564111,ASIDE
3.5974372683690183,ANGER
3.5967873571438584,SPINE
3.596618017223059,PHASE
3.5954330026866725,SNIDE
3.5946491474964777,SMOTE
3.5944746443549453,SLAVE
3.5935375281625226,NICER
3.5933411640680952,ANGLE
3.5930456548008256,SHORT
3.5926740486408923,SHAPE
3.5925113348696898,CHEAT
3.5924840455872626,PAINT
3.5915708880634645,PLANT
3.5909916842983933,LEACH
3.5905681252972426,ALIKE
3.5901177818409016,ANIME
3.589251046765651,LOATH
3.588291628343027,LITHE
3.588159884530377,OLDER
3.5860866841277654,COURT
3.5860673454536416,SNIPE
3.5860537406203323,WORSE
3.5859301429028347,WASTE
3.5852332595780183,HERON
3.584343867367363,SHIRT
3.582740929483709,PRUNE
3.5823593420472233,SWEAR
3.5821337001983986,MISER
3.5821176263727996,SPELT
3.5819124989861706,RAINY
3.5817117415179114,UNITE
3.5814509719347334,CRAVE
3.57969063538666,PAYER
3.5796383376275114,GONER
3.579575901887396,RELIC
3.5790874773385144,PRIDE
3.5787088872685957,CREPT
3.578671106123116,RIPEN
3.5775578976537834,PRIED
3.5769848619171927,DEATH
3.575996901491083,ACORN
3.575633781752845,SALTY
3.5748468403713596,MOLAR
3.574129085827986,CIDER
3.5739902164627226,STAKE
3.5727963140689685,GLADE
3.5724353731744483,VALET
3.571092151526679,SCENT
3.5706231697289885,SALVE
3.5703275038969178,BRUTE
3.570308757240531,STRAY
3.5693559848199494,LUNAR
3.5690399095780494,SEPIA
3.568783185223589,RECUT
3.5683587750706183,BEARD
3.565722836642246,AFTER
3.564609263740563,SPADE
3.5635711630321993,READY
3.5627305969894176,ANGEL
3.561670322749225,CHAIR
3.5616548403658874,GLOAT
3.561352552723774,BOAST
3.5595565472691786,DRAKE
3.5592752521955746,SWORE
3.55887927582392,CARVE
3.558647108496844,SHAME
3.557852913396582,HAREM
3.5570594703622422,SNAKE
3.55695070041001,SHOAL
3.5563576983072247,METRO
3.5551913728288818,RECAP
3.5550188153759654,MORAL
3.5543802898909265,MINER
3.5525507756841805,HORDE
3.5514109744463487,SURGE
3.550443050881922,PRINT
3.5502776329670405,ROYAL
3.5502309869042636,GRAIN
3.5494262047065543,STYLE
3.548801816247444,BLAST
3.547376821013829,SPICE
3.546587011330775,BLADE
3.5463877398685804,TROVE
3.5458090396794457,SUPER
3.5452485738608965,BARGE
3.545177290499272,MANOR
3.545026033249276,SPORT
3.544926602955892,UNSET
3.5446408870687307,DECAL
3.5436330730421313,GLEAN
3.5425579625738566,NADIR
3.5402249101421046,FLIER
3.5400626146848335,CRUST
3.5381262505826983,EMAIL
3.537707680014142,WREST
3.536922650439331,MAPLE
3.5368483980898837,UNTIE
3.5365909370198834,SMELT
3.535621625701895,GROAN
3.534498248759398,BLOAT
3.534048501111977,CRASH
3.5338337447115844,COMET
3.533742201301823,HOUSE
3.5333898741217986,STRAP
3.532741675562348,ROACH
3.532426588148677,BRAIN
3.5319033920336302,RIFLE
3.5315638884038045,ABORT
3.5309321542991547,SINGE
3.5307227154873426,FETAL
3.53062810695752,ROUGE
3.5303603884614194,COPSE
3.5301023709831174,GRUEL
3.530036759958662,TEASE
3.5297203456878337,SWEAT
3.529164377739355,FILET
3.527341747218147,REIGN
3.5272552931414753,STEAM
3.5271652719720414,AVERT
3.526132796299262,CRUDE
3.525951701620512,AGENT
3.524714703592929,TAKEN
3.524569393342047,RAYON
3.524196178016444,ULCER
3.5241197094291605,CHOSE
3.522588336955583,TIDAL
3.522560397915754,SPLAT
3.521452231102734,SPENT
3.5208717935742064,PULSE
3.5206751189029664,PRIME
3.5192830738492753,GAYER
3.5192696815652975,TOWER
3.5188488409052785,OPERA
3.5186532658143888,FACET
3.518395429086717,LABOR
3.5163016149839583,HOIST
3.516211194447337,SOWER
3.515802875085294,PLAIN
3.5157425253260923,DEBAR
3.515330267099604,ALIVE
3.514533699163845,TORUS
3.513850628446915,SKIER
3.513795272007151,GUILE
3.5133700689820517,ULTRA
3.5132019239720393,CAMEO
3.512781524196539,ERASE
3.5126365460109485,DREAM
3.5118024051473182,STAID
3.5114522434865743,GIANT
3.509991155923447,FRAME
3.509253503291703,STAVE
3.5090572550160104,SERIF
3.508489668918552,FORCE
3.5073755633524653,OLDEN
3.5066296336008262,REFIT
3.5056272229550416,DECOR
3.5054324741418927,IDLER
3.503896196106629,CREDO
3.503079561824634,ROGUE
3.5027689399212396,RADIO
3.5023671545383603,FRAIL
3.5019350564108893,ADORN
3.501384287517119,BREAD
3.5011599369616095,BATHE
3.5008479214076274,THORN
3.5007175206619574,BARON
3.500193879655489,ERUPT
3.499489726904543,PEDAL
3.4992935943257812,FLAIR
3.498793191889214,REPAY
3.498653734168112,OTHER
3.498650731322829,PLIED
3.4982529164465905,AMUSE
3.4970119697253423,RAVEN
3.494470166323142,GRIPE
