4.2693544243399995,TARES
4.238452070998556,LARES
4.226000942642397,RALES
4.217150296637138,RATES
4.21211611635501,RANES
4.2108169105498,NARES
4.193241749171701,REAIS
4.191736468416142,TERAS
4.18918954099057,SOARE
4.168712828039704,TALES
4.161281714488294,AEROS
4.151527755238536,SATER
4.15143837030976,TEARS
4.151140145279114,SERIA
4.150054123995478,SANER
4.1490293551524795,ARLES
4.1482818219766955,TORES
4.144586102188363,DARES
4.140220897069875,SERAI
4.139716822695738,PARES
4.139568024039078,REALS
4.138039842597942,SALET
4.133292312356525,MARES
4.131589297160063,SAINE
4.1255653807269885,LANES
4.121184592006671,REANS
4.120733220566083,LEARS
4.118645815453706,LORES
4.115749538066672,LAERS
4.113581921003018,RAISE
4.110327587729158,CARES
4.107068510810125,SERAL
4.105759014514565,ROLES
4.104538766256032,TIRES
4.098391701601145,TARSE
4.098234391141675,ALOES
4.096782243729315,SARED
4.0948351928328455,AURES
4.094016348086011,ROTES
4.092062303380428,NEARS
4.090991592738502,NATES
4.090952986229313,RONES
4.089051120317425,TOEAS
4.088370215561423,EARLS
4.080972009629119,TEALS
4.077165334259516,TAELS
4.076967227856281,RAMES
4.076531123465284,SOREL
4.074741052543596,EARNS
4.0691440922370035,TAROS
4.0686450419080336,TORAS
4.066986479714619,TRIES
4.06690728833336,STRAE
4.066148138519137,RAPES
4.06520420965498,LEATS
4.064269213538957,RAITS
4.062244831534282,TASER
4.059932856042406,RILES
4.055729628977302,HARES
4.052856289072657,ARETS
4.052357546517312,LARIS
4.0501304892276115,AEONS
4.050062742016164,DALES
4.048988093024903,TOLES
4.04826291648915,RITES
4.048057945710304,RACES
4.045937820702068,GARES
4.0459268658116985,BARES
4.045569601621858,RAILS
4.042444596525386,PALES
4.042034514722376,RINES
4.040502567877072,RANSE
4.040364884209004,SOLER
4.037991424190461,MALES
4.036454390599839,DEARS
4.035036431527502,LEANS
4.032509187696453,SLATE
4.0306086902420155,TONES
4.028465986101828,RANIS
4.028091286554689,SIREN
4.0270402444846205,SNARE
4.026968158172196,NEATS
4.025565111557922,LASER
4.024775127704856,DORES
4.024658181106151,NARIS
4.02312925786608,LAIRS
4.022385596274732,NEALS
4.021640269495806,RATOS
4.021178723603862,RAINS
4.021105747808066,PEARS
4.019702437330161,READS
